"id","phoneNumber","area","wasteGeneratorTypes","houseNumber","floorNumber","householdType","personName","contactNumber","numberOfPeople","buildingPhoto","createdAt","updatedAt","dryRFID","drySlno","wetRFID","wetSlno","lat","lng"
2773,"7000000341","Zone A - Division 1 - Ward 1 - Block 4","Individual HHs","7-41","Ground floor","Owner","Sanjay Joshi","8000000341","5",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000155","W1-D-000341","E2004701B0000000000155","W1-W-000341",12.89948000,77.58977600
2774,"7000000342","Zone A - Division 1 - Ward 1 - Block 4","Individual HHs","7-42","1st Floor","Tenant","Manoj Joshi","8000000342","6",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000156","W1-D-000342","E2004701B0000000000156","W1-W-000342",12.89948200,77.58992600
2775,"7000000343","Zone A - Division 1 - Ward 1 - Block 4","Individual HHs","7-43","2nd Floor","Owner","Suresh Joshi","8000000343","1",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000157","W1-D-000343","E2004701B0000000000157","W1-W-000343",12.89948400,77.59007600
2776,"7000000344","Zone A - Division 1 - Ward 1 - Block 4","Individual HHs","7-44","3rd Floor","Tenant","Mahesh Joshi","8000000344","2",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000158","W1-D-000344","E2004701B0000000000158","W1-W-000344",12.89948600,77.59022600
2777,"7000000345","Zone A - Division 1 - Ward 1 - Block 4","Individual HHs","7-45","Ground floor","Owner","Prakash Joshi","8000000345","3",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000159","W1-D-000345","E2004701B0000000000159","W1-W-000345",12.89948800,77.59037600
2778,"7000000346","Zone A - Division 1 - Ward 1 - Block 4","Individual HHs","7-46","1st Floor","Tenant","Ramesh Joshi","8000000346","4",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A000000000015A","W1-D-000346","E2004701B000000000015A","W1-W-000346",12.89949000,77.59052600
2779,"7000000347","Zone A - Division 1 - Ward 1 - Block 4","Individual HHs","7-47","2nd Floor","Owner","Ganesh Joshi","8000000347","5",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A000000000015B","W1-D-000347","E2004701B000000000015B","W1-W-000347",12.89949200,77.59067600
2780,"7000000348","Zone A - Division 1 - Ward 1 - Block 4","Individual HHs","7-48","3rd Floor","Tenant","Dinesh Joshi","8000000348","6",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A000000000015C","W1-D-000348","E2004701B000000000015C","W1-W-000348",12.89949400,77.59082600
2781,"7000000349","Zone A - Division 1 - Ward 1 - Block 4","Individual HHs","7-49","Ground floor","Owner","Nikhil Joshi","8000000349","1",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A000000000015D","W1-D-000349","E2004701B000000000015D","W1-W-000349",12.89949600,77.59097600
2782,"7000000350","Zone A - Division 1 - Ward 1 - Block 4","Individual HHs","7-50","1st Floor","Tenant","Varun Joshi","8000000350","2",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A000000000015E","W1-D-000350","E2004701B000000000015E","W1-W-000350",12.89949800,77.59112600
2783,"7000000351","Zone A - Division 1 - Ward 1 - Block 4","Individual HHs","8-01","2nd Floor","Owner","Priya Joshi","8000000351","3",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A000000000015F","W1-D-000351","E2004701B000000000015F","W1-W-000351",12.89960000,77.58752800
2784,"7000000352","Zone A - Division 1 - Ward 1 - Block 4","Individual HHs","8-02","3rd Floor","Tenant","Divya Joshi","8000000352","4",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000160","W1-D-000352","E2004701B0000000000160","W1-W-000352",12.89960200,77.58767800
2785,"7000000353","Zone A - Division 1 - Ward 1 - Block 4","Individual HHs","8-03","Ground floor","Owner","Swathi Joshi","8000000353","5",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000161","W1-D-000353","E2004701B0000000000161","W1-W-000353",12.89960400,77.58782800
2786,"7000000354","Zone A - Division 1 - Ward 1 - Block 4","Individual HHs","8-04","1st Floor","Tenant","Shreya Joshi","8000000354","6",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000162","W1-D-000354","E2004701B0000000000162","W1-W-000354",12.89960600,77.58797800
2787,"7000000355","Zone A - Division 1 - Ward 1 - Block 4","Individual HHs","8-05","2nd Floor","Owner","Keerthi Joshi","8000000355","1",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000163","W1-D-000355","E2004701B0000000000163","W1-W-000355",12.89960800,77.58812800
2788,"7000000356","Zone A - Division 1 - Ward 1 - Block 4","Individual HHs","8-06","3rd Floor","Tenant","Lakshmi Joshi","8000000356","2",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000164","W1-D-000356","E2004701B0000000000164","W1-W-000356",12.89961000,77.58827800
2789,"7000000357","Zone A - Division 1 - Ward 1 - Block 4","Individual HHs","8-07","Ground floor","Owner","Deepa Joshi","8000000357","3",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000165","W1-D-000357","E2004701B0000000000165","W1-W-000357",12.89961200,77.58842800
2790,"7000000358","Zone A - Division 1 - Ward 1 - Block 4","Individual HHs","8-08","1st Floor","Tenant","Asha Joshi","8000000358","4",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000166","W1-D-000358","E2004701B0000000000166","W1-W-000358",12.89961400,77.58857800
2791,"7000000359","Zone A - Division 1 - Ward 1 - Block 4","Individual HHs","8-09","2nd Floor","Owner","Pallavi Joshi","8000000359","5",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000167","W1-D-000359","E2004701B0000000000167","W1-W-000359",12.89961600,77.58872800
2792,"7000000360","Zone A - Division 1 - Ward 1 - Block 4","Individual HHs","8-10","3rd Floor","Tenant","Bhavana Joshi","8000000360","6",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000168","W1-D-000360","E2004701B0000000000168","W1-W-000360",12.89961800,77.58887800
2793,"7000000361","Zone A - Division 1 - Ward 1 - Block 4","Individual HHs","8-11","Ground floor","Owner","Aarav Nair","8000000361","1",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000169","W1-D-000361","E2004701B0000000000169","W1-W-000361",12.89962000,77.58902800
2794,"7000000362","Zone A - Division 1 - Ward 1 - Block 4","Individual HHs","8-12","1st Floor","Tenant","Vihaan Nair","8000000362","2",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A000000000016A","W1-D-000362","E2004701B000000000016A","W1-W-000362",12.89962200,77.58917800
2795,"7000000363","Zone A - Division 1 - Ward 1 - Block 4","Individual HHs","8-13","2nd Floor","Owner","Aditya Nair","8000000363","3",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A000000000016B","W1-D-000363","E2004701B000000000016B","W1-W-000363",12.89962400,77.58932800
2796,"7000000364","Zone A - Division 1 - Ward 1 - Block 4","Individual HHs","8-14","3rd Floor","Tenant","Arjun Nair","8000000364","4",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A000000000016C","W1-D-000364","E2004701B000000000016C","W1-W-000364",12.89962600,77.58947800
2797,"7000000365","Zone A - Division 1 - Ward 1 - Block 4","Individual HHs","8-15","Ground floor","Owner","Rohan Nair","8000000365","5",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A000000000016D","W1-D-000365","E2004701B000000000016D","W1-W-000365",12.89962800,77.58962800
2798,"7000000366","Zone A - Division 1 - Ward 1 - Block 4","Individual HHs","8-16","1st Floor","Tenant","Rahul Nair","8000000366","6",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A000000000016E","W1-D-000366","E2004701B000000000016E","W1-W-000366",12.89963000,77.58977800
2799,"7000000367","Zone A - Division 1 - Ward 1 - Block 4","Individual HHs","8-17","2nd Floor","Owner","Karthik Nair","8000000367","1",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A000000000016F","W1-D-000367","E2004701B000000000016F","W1-W-000367",12.89963200,77.58992800
2800,"7000000368","Zone A - Division 1 - Ward 1 - Block 4","Individual HHs","8-18","3rd Floor","Tenant","Vikram Nair","8000000368","2",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000170","W1-D-000368","E2004701B0000000000170","W1-W-000368",12.89963400,77.59007800
2801,"7000000369","Zone A - Division 1 - Ward 1 - Block 4","Individual HHs","8-19","Ground floor","Owner","Akash Nair","8000000369","3",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000171","W1-D-000369","E2004701B0000000000171","W1-W-000369",12.89963600,77.59022800
2802,"7000000370","Zone A - Division 1 - Ward 1 - Block 4","Individual HHs","8-20","1st Floor","Tenant","Siddharth Nair","8000000370","4",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000172","W1-D-000370","E2004701B0000000000172","W1-W-000370",12.89963800,77.59037800
2803,"7000000371","Zone A - Division 1 - Ward 1 - Block 4","Individual HHs","8-21","2nd Floor","Owner","Ananya Nair","8000000371","5",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000173","W1-D-000371","E2004701B0000000000173","W1-W-000371",12.89964000,77.59052800
2804,"7000000372","Zone A - Division 1 - Ward 1 - Block 4","Individual HHs","8-22","3rd Floor","Tenant","Aadhya Nair","8000000372","6",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000174","W1-D-000372","E2004701B0000000000174","W1-W-000372",12.89964200,77.59067800
2805,"7000000373","Zone A - Division 1 - Ward 1 - Block 4","Individual HHs","8-23","Ground floor","Owner","Diya Nair","8000000373","1",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000175","W1-D-000373","E2004701B0000000000175","W1-W-000373",12.89964400,77.59082800
2806,"7000000374","Zone A - Division 1 - Ward 1 - Block 4","Individual HHs","8-24","1st Floor","Tenant","Ishita Nair","8000000374","2",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000176","W1-D-000374","E2004701B0000000000176","W1-W-000374",12.89964600,77.59097800
2807,"7000000375","Zone A - Division 1 - Ward 1 - Block 4","Individual HHs","8-25","2nd Floor","Owner","Kavya Nair","8000000375","3",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000177","W1-D-000375","E2004701B0000000000177","W1-W-000375",12.89964800,77.59112800
2808,"7000000376","Zone A - Division 1 - Ward 1 - Block 4","Individual HHs","8-26","3rd Floor","Tenant","Meera Nair","8000000376","4",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000178","W1-D-000376","E2004701B0000000000178","W1-W-000376",12.89975000,77.58753000
2809,"7000000377","Zone A - Division 1 - Ward 1 - Block 4","Individual HHs","8-27","Ground floor","Owner","Sneha Nair","8000000377","5",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000179","W1-D-000377","E2004701B0000000000179","W1-W-000377",12.89975200,77.58768000
2810,"7000000378","Zone A - Division 1 - Ward 1 - Block 4","Individual HHs","8-28","1st Floor","Tenant","Pooja Nair","8000000378","6",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A000000000017A","W1-D-000378","E2004701B000000000017A","W1-W-000378",12.89975400,77.58783000
2811,"7000000379","Zone A - Division 1 - Ward 1 - Block 4","Individual HHs","8-29","2nd Floor","Owner","Riya Nair","8000000379","1",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A000000000017B","W1-D-000379","E2004701B000000000017B","W1-W-000379",12.89975600,77.58798000
2812,"7000000380","Zone A - Division 1 - Ward 1 - Block 4","Individual HHs","8-30","3rd Floor","Tenant","Nandini Nair","8000000380","2",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A000000000017C","W1-D-000380","E2004701B000000000017C","W1-W-000380",12.89975800,77.58813000
2813,"7000000381","Zone A - Division 1 - Ward 1 - Block 4","Individual HHs","8-31","Ground floor","Owner","Sanjay Nair","8000000381","3",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A000000000017D","W1-D-000381","E2004701B000000000017D","W1-W-000381",12.89976000,77.58828000
2814,"7000000382","Zone A - Division 1 - Ward 1 - Block 4","Individual HHs","8-32","1st Floor","Tenant","Manoj Nair","8000000382","4",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A000000000017E","W1-D-000382","E2004701B000000000017E","W1-W-000382",12.89976200,77.58843000
2815,"7000000383","Zone A - Division 1 - Ward 1 - Block 4","Individual HHs","8-33","2nd Floor","Owner","Suresh Nair","8000000383","5",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A000000000017F","W1-D-000383","E2004701B000000000017F","W1-W-000383",12.89976400,77.58858000
2816,"7000000384","Zone A - Division 1 - Ward 1 - Block 4","Individual HHs","8-34","3rd Floor","Tenant","Mahesh Nair","8000000384","6",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000180","W1-D-000384","E2004701B0000000000180","W1-W-000384",12.89976600,77.58873000
2817,"7000000385","Zone A - Division 1 - Ward 1 - Block 4","Individual HHs","8-35","Ground floor","Owner","Prakash Nair","8000000385","1",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000181","W1-D-000385","E2004701B0000000000181","W1-W-000385",12.89976800,77.58888000
2818,"7000000386","Zone A - Division 1 - Ward 1 - Block 4","Individual HHs","8-36","1st Floor","Tenant","Ramesh Nair","8000000386","2",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000182","W1-D-000386","E2004701B0000000000182","W1-W-000386",12.89977000,77.58903000
2819,"7000000387","Zone A - Division 1 - Ward 1 - Block 4","Individual HHs","8-37","2nd Floor","Owner","Ganesh Nair","8000000387","3",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000183","W1-D-000387","E2004701B0000000000183","W1-W-000387",12.89977200,77.58918000
2820,"7000000388","Zone A - Division 1 - Ward 1 - Block 4","Individual HHs","8-38","3rd Floor","Tenant","Dinesh Nair","8000000388","4",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000184","W1-D-000388","E2004701B0000000000184","W1-W-000388",12.89977400,77.58933000
2821,"7000000389","Zone A - Division 1 - Ward 1 - Block 4","Individual HHs","8-39","Ground floor","Owner","Nikhil Nair","8000000389","5",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000185","W1-D-000389","E2004701B0000000000185","W1-W-000389",12.89977600,77.58948000
2822,"7000000390","Zone A - Division 1 - Ward 1 - Block 4","Individual HHs","8-40","1st Floor","Tenant","Varun Nair","8000000390","6",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000186","W1-D-000390","E2004701B0000000000186","W1-W-000390",12.89977800,77.58963000
2823,"7000000391","Zone A - Division 1 - Ward 1 - Block 4","Individual HHs","8-41","2nd Floor","Owner","Priya Nair","8000000391","1",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000187","W1-D-000391","E2004701B0000000000187","W1-W-000391",12.89978000,77.58978000
2824,"7000000392","Zone A - Division 1 - Ward 1 - Block 4","Individual HHs","8-42","3rd Floor","Tenant","Divya Nair","8000000392","2",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000188","W1-D-000392","E2004701B0000000000188","W1-W-000392",12.89978200,77.58993000
2825,"7000000393","Zone A - Division 1 - Ward 1 - Block 4","Individual HHs","8-43","Ground floor","Owner","Swathi Nair","8000000393","3",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000189","W1-D-000393","E2004701B0000000000189","W1-W-000393",12.89978400,77.59008000
2826,"7000000394","Zone A - Division 1 - Ward 1 - Block 4","Individual HHs","8-44","1st Floor","Tenant","Shreya Nair","8000000394","4",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A000000000018A","W1-D-000394","E2004701B000000000018A","W1-W-000394",12.89978600,77.59023000
2827,"7000000395","Zone A - Division 1 - Ward 1 - Block 4","Individual HHs","8-45","2nd Floor","Owner","Keerthi Nair","8000000395","5",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A000000000018B","W1-D-000395","E2004701B000000000018B","W1-W-000395",12.89978800,77.59038000
2828,"7000000396","Zone A - Division 1 - Ward 1 - Block 4","Individual HHs","8-46","3rd Floor","Tenant","Lakshmi Nair","8000000396","6",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A000000000018C","W1-D-000396","E2004701B000000000018C","W1-W-000396",12.89979000,77.59053000
2829,"7000000397","Zone A - Division 1 - Ward 1 - Block 4","Individual HHs","8-47","Ground floor","Owner","Deepa Nair","8000000397","1",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A000000000018D","W1-D-000397","E2004701B000000000018D","W1-W-000397",12.89979200,77.59068000
2830,"7000000398","Zone A - Division 1 - Ward 1 - Block 4","Individual HHs","8-48","1st Floor","Tenant","Asha Nair","8000000398","2",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A000000000018E","W1-D-000398","E2004701B000000000018E","W1-W-000398",12.89979400,77.59083000
2831,"7000000399","Zone A - Division 1 - Ward 1 - Block 4","Individual HHs","8-49","2nd Floor","Owner","Pallavi Nair","8000000399","3",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A000000000018F","W1-D-000399","E2004701B000000000018F","W1-W-000399",12.89979600,77.59098000
2832,"7000000400","Zone A - Division 1 - Ward 1 - Block 4","Individual HHs","8-50","3rd Floor","Tenant","Bhavana Nair","8000000400","4",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000190","W1-D-000400","E2004701B0000000000190","W1-W-000400",12.89979800,77.59113000
2833,"7000000401","Zone A - Division 1 - Ward 1 - Block 5","Individual HHs","9-01","Ground floor","Owner","Aarav Iyer","8000000401","5",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000191","W1-D-000401","E2004701B0000000000191","W1-W-000401",12.89990000,77.58753200
2834,"7000000402","Zone A - Division 1 - Ward 1 - Block 5","Individual HHs","9-02","1st Floor","Tenant","Vihaan Iyer","8000000402","6",NULL,"2026-08-11 06:38:26.263","2026-08-11 06:38:26.263","E2004701A0000000000192","W1-D-000402","E2004701B0000000000192","W1-W-000402",12.89990200,77.58768200
2835,"7000000403","Zone A - Division 1 - Ward 1 - Block 5","Individual HHs","9-03","2nd Floor","Owner","Aditya Iyer","8000000403","1",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A0000000000193","W1-D-000403","E2004701B0000000000193","W1-W-000403",12.89990400,77.58783200
2836,"7000000404","Zone A - Division 1 - Ward 1 - Block 5","Individual HHs","9-04","3rd Floor","Tenant","Arjun Iyer","8000000404","2",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A0000000000194","W1-D-000404","E2004701B0000000000194","W1-W-000404",12.89990600,77.58798200
